source,url,description,country,company,title
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/3-tech-stocks-could-double-220000489.html,Not all tech stocks offer the same recovery potential but some can offer market-beating returns when the market finally turns bullish. The post 3 Tech Stocks That Could Double Your Capital in the Next Bull Run appeared first on The Motley Fool Canada.,CAD,NVEI.TO,The Motley Fool - 3 Tech Stocks That Could Double Your Capital in the Next Bull Run
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/nxt-announces-closing-second-1-215500394.html,"CALGARY, Alberta, Jan. 11, 2023 (GLOBE NEWSWIRE) -- NXT Energy Solutions Inc. (""NXT"" or the ""Company"") (TSX: SFD; OTCQB: NSFDF) is pleased to announce it has now received an additional $1,600,950 in connection with the issuance of 8,210,000 common shares in the second tranche of the $2.32 million private placement that was announced on December 22, 2022 (the “Private Placement’). As of January 11, 2023, a total amount of $1,824,865 or 9,358,282 common shares have been issued to participants in t",CAD,SFD.TO,GlobeNewswire - NXT Announces Closing of the Second $1.60 Million Tranche of Its $2.32 Million Private Placement and New Insider
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/paramount-resources-ltd-announces-closing-220000957.html,"CALGARY, AB, Jan. 11, 2023 Paramount Resources Ltd. (ʺParamountʺ or the ʺCompanyʺ) (TSX: POU) is pleased to announce the closing of the disposition of its Kaybob Smoky and Kaybob South Duvernay properties and a special dividend of $1.00 per class A common share (ʺCommon Shareʺ). The Company is also pleased to provide preliminary estimates of its fourth quarter production and annual 2022 capital expenditures and updates to its 2023 guidance, preliminary 2024 guidance and five-year outlook.",CAD,POU.TO,"CNW Group - Paramount Resources Ltd. Announces Closing of Disposition, Special Dividend and Updated Guidance"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/u-forest-period-closes-proposed-213000230.html,"Perpetua Resources Corp. (Nasdaq: PPTA) (TSX: PPTA) (""Perpetua Resources"" or ""Perpetua"" or the ""Company"") announced today the 75-day comment period on the Supplemental Draft Environmental Impact Statement (""SDEIS"") for the Stibnite Gold Project (""Project"") concluded with more than 15,000 letters submitted in support of the Project. This marks a major milestone in the permitting process and moves the Company one step closer to a Final Environmental Impact Statement (""FEIS"") and Record of Decision",CAD,PPTA.TO,CNW Group - U.S. Forest Service Comment Period Closes for Proposed Stibnite Gold Project with Strong Public Support
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/savaria-announces-appointment-board-member-220500482.html,"LAVAL, Québec, Jan. 11, 2023 (GLOBE NEWSWIRE) -- Savaria Corporation (“Savaria”) (TSX: SIS) a global leader in the accessibility industry, announces today that Ms. Anne Le Breton will be joining its Board of Directors effective as of the date hereof. “We are very pleased to welcome Anne to our Board of Directors. Her leadership skills and human resources experience will certainly strengthen the Board’s ability to support management as they continue taking the necessary steps to ensure Savaria re",CAD,SIS.TO,GlobeNewswire - Savaria Announces Appointment of New Board Member
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/why-uni-select-stock-rocketed-193000350.html,Uni-Select stock defied the bear market gravity to surge 66.4% in 2022 after posting solid 217% gains in the previous year. Here’s why. The post Why Uni-Select Stock Rocketed 66% in 2022 appeared first on The Motley Fool Canada.,CAD,UNS.TO,The Motley Fool - Why Uni-Select Stock Rocketed 66% in 2022
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/barsele-minerals-corp-invites-shareholders-230600365.html,"Vancouver, British Columbia--(Newsfile Corp. - January 11, 2023) - Barsele Minerals Corp. (TSXV: BME) would like to cordially invite you to visit us at Booth #434 at the Vancouver Resource Investment Conference (VRIC) to be held at the Vancouver Convention Centre West (1055 Canada Place, Vancouver) on Sunday January 29 - Monday January 30, 2023. Notable keynote speakers include former Premier of BC Christy Clark and former Premier of Saskatchewan, Brad ...",CAD,BME.V," - Barsele Minerals Corp. Invites Shareholders and Investment Community to Visit Us at Booth 434 at the VRIC in Vancouver, January 29-30 2023"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/bioasis-technologies-inc-mails-management-220500945.html,"NEW HAVEN, Conn., Jan. 11, 2023 (GLOBE NEWSWIRE) -- BIOASIS TECHNOLOGIES INC. (OTCQB:BIOAF; TSX.V:BTI) (the “Company” or “Bioasis”), a multi-asset rare and orphan disease biopharmaceutical company developing clinical stage programs based on epidermal growth factor and a differentiated, proprietary xB3 ™ platform for delivering therapeutics across the blood-brain barrier (“BBB”) and the treatment of central nervous system (“CNS”) disorders in areas of high unmet medical need, today announced that",CAD,BTI.V,GlobeNewswire - Bioasis Technologies Inc. Mails Management Information Circular for Annual and Special Meeting of Securityholders
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/euro-manganese-announces-offtake-term-221200313.html,"VANCOUVER, British Columbia, Jan. 11, 2023 (GLOBE NEWSWIRE) -- Euro Manganese Inc. (TSX-V and ASX: EMN; OTCQX: EUMNF; Frankfurt: E06) (the ""Company"" or ""EMN"") is pleased to announce it has entered into an offtake term sheet (the ""Term Sheet"") with Verkor, a low-carbon battery manufacturer based in Grenoble, France, for the sale of high-purity manganese sulphate monohydrate (""HPMSM"") from the Company’s Chvaletice Manganese Project (""Chvaletice"" or the ""Project"") in the Czech Republic. The Term Sh",CAD,EMN.V,GlobeNewswire - Euro Manganese Announces Offtake Term Sheet with Verkor
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/kalo-gold-closes-non-brokered-210100938.html,"KALO GOLD CORP.(""Kalo"", ""Kalo Gold"" or the ""Company"") is pleased to announce that, further to its news release dated December 14, 2022, it has closed the second and final tranche of its non-brokered private placement of common shares of the Company (the ""Shares""). The Company issued an additional 27,500,000 Shares at C$0.05 per Share for gross proceeds of C$1,375,000 (the ""Second Tranche"").",CAD,KALO.V,"ACCESSWIRE - Kalo Gold Closes Non-Brokered Private Placement Offerings for Gross Proceeds of C$2,350,000, With Strategic Investments From Crescat Capital LLC and Associate Investors and a Foundation Owned and Controlled by Mr. Michael Gentile, CFA"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/lithium-chile-adds-21-700-070021318.html,"Calgary, AB - TheNewswire - January 12, 2023 - Lithium Chile Inc. (“Lithium Chile” or the “Company”) (OTCQB:LTMCF) (TSXV:LITH) is pleased to announce it has added 21,700 hectares on its Salar de Ll...",CAD,LITH.V,"News Direct - Lithium Chile Adds 21,700 Hectares to Its Salar de Llamara Project and Provides an Update on 2023 Chilean Operations"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/aritzia-reports-record-revenue-third-223257528.html,"Aritzia Inc. says it had record quarterly revenue in its third quarter as it made gains company wide including notable growth in the U.S. and online. The Vancouver-based clothing retailer says net revenue of $624.6 million for the quarter ending Nov. 27 was an increase of 38 per cent from a year earlier. Net income of $70.7 million for the third quarter of fiscal 2023 was an increase of 8.9 per cent from a year earlier. Aritzia says revenue in the U.S. was up 58 per cent, while total e-commerce",CAD,ATZ.TO,"The Canadian Press - Aritzia reports record revenue in third quarter, profit of $70.7 million"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/time-consider-buying-acadian-timber-122440081.html,"Acadian Timber Corp. ( TSE:ADN ), is not the largest company out there, but it saw significant share price movement...",CAD,ADN.TO,Simply Wall St. - Is It Time To Consider Buying Acadian Timber Corp. (TSE:ADN)?
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/algonquin-power-utilities-corp-provides-115900627.html,"Algonquin Power & Utilities Corp. (""AQN"" or the ""Company"") (TSX: AQN) (NYSE: AQN) is hosting an investor update today, where President and Chief Executive Officer, Arun Banskota, and Chief Financial Officer, Darren Myers, will provide an update on the actions the Company is taking to support its long-term energy transition strategy.",CAD,AQN.TO,CNW Group - Algonquin Power & Utilities Corp. Provides Business Update in Connection with Investor Call
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/alithya-appoints-bernard-dockrill-chief-120000587.html,"Alithya Group inc. (TSX: ALYA) (NASDAQ: ALYA) (""Alithya"") is pleased to announce the appointment of Bernard Dockrill as Chief Operating Officer, effective January 30, 2023. Claude Rousseau, Alithya's current Chief Operating Officer, will be leaving the organization at the end of the current fiscal year on March 31, 2023, for a very well-deserved retirement after having served over eight years in the role and contributed to guiding Alithya through more than 10 acquisitions and its initial public",CAD,ALYA.TO,CNW Group - Alithya Appoints Bernard Dockrill as new Chief Operating Officer
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/endeavour-silver-provides-2023-guidance-115000378.html,"VANCOUVER, British Columbia, Jan. 12, 2023 (GLOBE NEWSWIRE) -- Endeavour Silver Corp. (“Endeavour” or the “Company”) (NYSE: EXK; TSX: EDR) is pleased to announce its consolidated production and cost guidance and its capital and exploration budgets for 2023. All dollar amounts are in US dollars (US$). 2023 Production and Cost Guidance Highlights In 2023, silver production is expected to range from 5.7 to 6.3 million ounces (oz) and gold production is expected to be between 36,000 oz and 40,000 oz",CAD,EDR.TO,"GlobeNewswire - Endeavour Silver Provides 2023 Guidance; Production expected at 5.7 – 6.3 Million oz Silver and 36,000 – 40,000 oz Gold for 8.6 – 9.5 Million oz Silver Equivalent ¹"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/firstservice-residential-extends-market-leadership-123000690.html,"Adds Charles H. Greenthal and Tudor Realty ServicesTORONTO, Jan. 12, 2023 (GLOBE NEWSWIRE) -- FirstService Corporation (TSX and NASDAQ: FSV) (“FirstService”) announced today that FirstService Residential, the North American property management leader, has recently acquired Charles H. Greenthal & Co. (“Greenthal”) and Tudor Realty Services Corp. (“Tudor”). The existing management teams of Greenthal and Tudor will continue to oversee their respective day-to-day operations. Terms of the transaction",CAD,FSV.TO,GlobeNewswire - FirstService Residential Extends Market Leadership in New York City with Two Acquisitions
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/zacks-analyst-blog-highlights-campbell-100010396.html,"Campbell Soup, Conagra Brands, J & J Snack Foods, Global Water Resources and Atmos Energy are included in this Analyst Blog.",CAD,GWR.TO,"Zacks - The Zacks Analyst Blog Highlights Campbell Soup, Conagra Brands, J & J Snack Foods, Global Water Resources and Atmos Energy"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/guru-organic-energy-report-fourth-120000745.html,"MONTREAL, Jan. 12, 2023 (GLOBE NEWSWIRE) -- GURU Organic Energy Corp. (TSX: GURU) (“GURU” or the “Company”), Canada’s leading organic energy drink brand, will report its financial results for the fourth quarter and fiscal year ended October 31, 2022, on Thursday, January 26, 2023, before markets open. Management will hold a conference call to discuss its financial results the same day at 10:00 a.m. ET. The conference call will include a Q&A period open exclusively to financial analysts who are i",CAD,GURU.TO,GlobeNewswire - GURU Organic Energy to Report Fourth Quarter and Fiscal Year 2022 Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/joe-fresh-sasha-exeter-evolve-120000369.html,"Joe Fresh is excited to announce its fifth collaboration with long-time partner, Brand Marketer and Entrepreneur Sasha Exeter. The All The Right Moves collection is a studio-inspired collection, designed to encourage people to feel good and get moving. The limited-edition collection will be available online January 18th and in select stores January 19th.",CAD,L.TO,CNW Group - Joe Fresh and Sasha Exeter Evolve their Partnership with a Studio-Inspired Collection
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/medexus-expects-record-revenue-fiscal-123000637.html,"Quarterly revenue expected to exceed US$28.5 million for quarter ended December 31, 2022, an all-time recordTORONTO and CHICAGO, Jan. 12, 2023 (GLOBE NEWSWIRE) -- Medexus Pharmaceuticals (Medexus) (TSX: MDP) (OTCQX: MEDXF) is pleased to announce preliminary estimates of the company’s revenue results for the fiscal quarter ended December 31, 2022 (the company’s fiscal Q3 2023) and provide additional business updates to shareholders and other stakeholders. All dollar amounts in this press release",CAD,MDP.TO,GlobeNewswire - Medexus Expects Record Revenue for Fiscal Q3 2023 and Provides Business Update
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/organigram-reports-record-first-quarter-110000608.html,"TORONTO, January 12, 2023--Organigram Holdings Inc. (NASDAQ: OGI) (TSX: OGI), (the ""Company"" or ""Organigram""), a leading licensed producer of cannabis, announced its results for the first quarter ended November 30, 2022 (""Q1 Fiscal 2023""). All financial information in this press release is expressed in thousands of Canadian dollars (""$""), except for references to $ millions.",CAD,OGI.TO,Business Wire - Organigram Reports Record First Quarter Fiscal 2023 Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/pyrogenesis-announces-energy-transition-contract-123000641.html,"Initial study to investigate plasma torch retrofitting of chemical production boilersMONTREAL, Jan. 12, 2023 (GLOBE NEWSWIRE) -- PyroGenesis Canada Inc. (http://pyrogenesis.com) (TSX: PYR) (NASDAQ: PYR) (FRA: 8PY), a TSX30® and a Deloitte Technology Fast 50TM high-tech company (hereinafter referred to as the “Company” or “PyroGenesis”), that designs, develops, manufactures and commercializes advanced plasma processes and sustainable solutions which are geared to reduce greenhouse gases (GHG), is",CAD,PYR.TO,GlobeNewswire - PyroGenesis Announces “Energy Transition” Contract with a Major European Multinational Chemical and Energy Conglomerate
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/60-ownership-shopify-inc-nyse-110033147.html,Every investor in Shopify Inc. ( NYSE:SHOP ) should be aware of the most powerful shareholder groups. And the group...,CAD,SHOP.TO,"Simply Wall St. - With 60% ownership, Shopify Inc. (NYSE:SHOP) boasts of strong institutional backing"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/spectral-medical-provides-tigris-clinical-123000698.html,"50 Patients Randomized to Date out of the 150 Total Target to be Enrolled Reports Significant Uptick in Screening and Enrollment Activities TORONTO, Jan. 12, 2023 (GLOBE NEWSWIRE) -- Spectral Medical Inc. (“Spectral” or the “Company”) (TSX: EDT), a late stage theranostic company advancing therapeutic options for sepsis and septic shock, today provided a business update focusing on Tigris, the Company’s follow-on study designed to build on knowledge gained from the earlier EUPHRATES trial, which",CAD,EDT.TO,GlobeNewswire - Spectral Medical Provides Update on Tigris Clinical Trial and Other Business Developments
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/spin-master-corp-report-fourth-124500595.html,"Spin Master Corp. (""Spin Master"" or the ""Company"") (TSX: TOY), a leading global children's entertainment company, will report its fourth quarter and full year 2022 financial results after market close on Wednesday, March 8, 2023. Max Rangel, Global President and Chief Executive Officer and Mark Segal, Chief Financial Officer, will host a conference call for the investment community on Thursday, March 9, 2023, at 9:30 a.m. (ET).",CAD,TOY.TO,"CNW Group - Spin Master Corp. to Report Fourth Quarter and Full Year 2022 Financial Results on March 8, 2023"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/buy-stella-jones-inc-tse-115329424.html,"Stella-Jones Inc. ( TSE:SJ ), is not the largest company out there, but it received a lot of attention from a...",CAD,SJ.TO,Simply Wall St. - When Should You Buy Stella-Jones Inc. (TSE:SJ)?
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/solei-cannabis-brand-introduces-approach-120000497.html,"Celebrating the Launch of Two New Signature Collections: Solei ‘Slims’ and CBN Softgels Now Available Across CanadaTORONTO, Jan. 12, 2023 (GLOBE NEWSWIRE) -- Tilray Brands, Inc. (""Tilray"" or the ""Company"") (Nasdaq: TLRY; TSX: TLRY), a leading global cannabis and consumer packaged goods company, today unveiled a brand refresh for cannabis wellness brand Solei and introduces new ritual-based products including Solei ‘Slims’ and Solei CBN ‘Softgels’. Solei showcases its new visual branding with a r",CAD,TLRY.TO,GlobeNewswire - Solei Cannabis Brand Introduces New Approach to Wellness with New Product Lineup and Brand Refresh
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/torex-gold-delivers-record-annual-110000090.html,"Production surpasses upper end of guided range; fourth year in a row guidance achievedTORONTO, Jan. 12, 2023 (GLOBE NEWSWIRE) -- Torex Gold Resources Inc. (the “Company” or “Torex”) (TSX: TXG) reports record annual gold production of 474,035 ounces in 2022 following fourth quarter production of 116,196 ounces. Full year gold production surpassed the upper end of the guided range of 430,000 to 470,000 ounces, marking the fourth year in a row original production guidance has been achieved. During",CAD,TXG.TO,GlobeNewswire - Torex Gold Delivers Record Annual Production in 2022
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/victoria-gold-24-69-g-110000408.html,"WHITEHORSE, Yukon, Jan. 12, 2023 (GLOBE NEWSWIRE) -- Victoria Gold Corp. (TSX-VGCX) (“Victoria” or the “Company”) is pleased to provide diamond drill and surface trench assay results received to date from the 2022 Dublin Gulch exploration program for the Lynx target, one of the high priority on/near-surface gold targets within the Dublin Gulch Gold Camp. During the 2022 season, 27,215 meters (“m”) of diamond drilling was completed across the Dublin Gulch claim package, inclusive of 6 drillholes",CAD,VGCX.TO,GlobeNewswire - Victoria Gold: 24.69 g/t Au over 6.5m from 2022 Lynx Exploration Program
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/almadex-amends-option-agreement-abacus-123000536.html,"VANCOUVER, British Columbia, Jan. 12, 2023 (GLOBE NEWSWIRE) -- Almadex Minerals Ltd. (""Almadex"" or the ""Company"") (TSX-V: “DEX”) is pleased to announce that it has agreed to amend its option agreement with Abacus Mining and Exploration Corp. (“AME”) in respect of the Willow property located in Douglas County, Nevada (the “Property”). AME holds an option to earn up to a 75% interest in the Property. Under the original agreement, which was announced on February 15, 2017, AME could earn an initial",CAD,DEX.V,"GlobeNewswire - Almadex Amends Option Agreement with Abacus Mining regarding Willow Porphyry Property, Nevada, and Issues Stock Options"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/cathedra-bitcoin-provides-operations-corporate-120000043.html,"TORONTO, January 12, 2023--(Block Height: 771,530) – Cathedra Bitcoin Inc. (TSX-V: CBIT; OTCQX: CBTTF) (""Cathedra"" or the ""Company""), a Bitcoin company that develops and operates world-class bitcoin mining infrastructure, is pleased to announce the following operations and corporate updates.",CAD,CBIT.V,Business Wire - Cathedra Bitcoin Provides Operations and Corporate Updates
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/discovery-announces-2023-program-budget-120000342.html,"TORONTO, Jan. 12, 2023 (GLOBE NEWSWIRE) -- Discovery Silver Corp. (TSX-V: DSV, OTCQX: DSVSF) (“Discovery” or the “Company”) is pleased to outline its 2023 work program and budget for its Cordero project (“Cordero” or “the Project”) located in Chihuahua State, Mexico. All amounts are presented in Canadian dollars unless otherwise stated. Tony Makuch, Interim CEO, states: “We expect 2023 to be a pivotal year for the Company. Our Pre-Feasibility Study is on track for completion later this month and",CAD,DSV.V,GlobeNewswire - Discovery Announces 2023 Work Program & Budget for Cordero
